visit1_objectid,june25_objectid,visit1_lon,visit1_lat,june25_lon,june25_lat,Visit1_Ground_Truth,June25_Ground_Truth,Visit1_Pred_LLM,June25_Pred_LLM,Visit1_Pred_wo_LLM,June25_Pred_wo_LLM,Ground_Truth_Changed,LLM_Pred_Changed,wo_LLM_Pred_Changed
136112.jpg,136112.jpg,-82.42372322,35.616467076965655,-82.42372322,35.616467076965655,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,False,False,False
136593.jpg,136593.jpg,-82.42861547,35.61987964183257,-82.42861547,35.61987964183257,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,False,False,False
137538.jpg,137538.jpg,-82.42866504,35.61697631146597,-82.42866504,35.61697631146597,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,False,False,False
137779.jpg,137779.jpg,-82.42908754,35.6179583,-82.42908754,35.6179583,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,False,False,False
138267.jpg,138267.jpg,-82.31677586,35.627020504856205,-82.31677586,35.627020504856205,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,False,False,False
140222.jpg,140222.jpg,-82.31809145,35.62519052873997,-82.31809145,35.62519052873997,Occupied,Unknown,Occupied,Occupied,Occupied,Occupied,True,False,False
140222.jpg,140222.jpg,-82.31809145,35.62519052873997,-82.31809145,35.62519052873997,Occupied,Unknown,Occupied,Occupied,Occupied,Occupied,True,False,False
140350.jpg,140350.jpg,-82.31687658,35.626711987989765,-82.31687658,35.626711987989765,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,False,False,False
140388.jpg,140388.jpg,-82.42829348,35.61768208353739,-82.42829348,35.61768208353739,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,False,False,False
140490.jpg,140490.jpg,-82.42918107,35.619434272206135,-82.42918107,35.619434272206135,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,False,False,False
140797.jpg,140797.jpg,-82.39059983,35.59970631932763,-82.39059983,35.59970631932763,Occupied,Unknown,Occupied,Occupied,Occupied,Occupied,True,False,False
140964.jpg,140964.jpg,-82.40090319,35.59954848234097,-82.40090319,35.59954848234097,Unknown,Unknown,Occupied,Occupied,Occupied,Occupied,False,False,False
141011.jpg,141011.jpg,-82.40182361,35.602162100489394,-82.40182361,35.602162100489394,Unknown,Occupied,Occupied,Occupied,Occupied,Occupied,True,False,False
141011.jpg,141011.jpg,-82.40182361,35.602162100489394,-82.40182361,35.602162100489394,Unknown,Occupied,Occupied,Occupied,Occupied,Occupied,True,False,False
141041.jpg,141041.jpg,-82.37800164,35.605890864133684,-82.37800164,35.605890864133684,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,False,False,False
141284.jpg,141284.jpg,-82.40568193,35.60177558500905,-82.40568193,35.60177558500905,Unknown,Unknown,Occupied,Occupied,Occupied,Occupied,False,False,False
141705.jpg,141705.jpg,-82.31680434,35.62781300744859,-82.31680434,35.62781300744859,Occupied,Unknown,Occupied,Occupied,Occupied,Occupied,True,False,False
143041.jpg,143041.jpg,-82.39459701,35.60270357286429,-82.39459701,35.60270357286429,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,False,False,False
143082.jpg,143082.jpg,-82.39316157,35.60122194683318,-82.39316157,35.60122194683318,Occupied,Unknown,Occupied,Occupied,Occupied,Occupied,True,False,False
143082.jpg,143082.jpg,-82.39316157,35.60122194683318,-82.39316157,35.60122194683318,Occupied,Unknown,Occupied,Occupied,Occupied,Occupied,True,False,False
143497.jpg,143497.jpg,-82.40014323,35.59858789573074,-82.40014323,35.59858789573074,Occupied,Unknown,Occupied,Occupied,Occupied,Occupied,True,False,False
143607.jpg,143607.jpg,-82.42967285,35.61766307907408,-82.42967285,35.61766307907408,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,False,False,False
143871.jpg,143871.jpg,-82.40036037,35.59917428287993,-82.40036037,35.59917428287993,Occupied,Not Occupied,Occupied,Occupied,Occupied,Occupied,True,False,False
143921.jpg,143921.jpg,-82.39884903,35.60132673639439,-82.39884903,35.60132673639439,Unknown,Unknown,Occupied,Not Occupied,Occupied,Not Occupied,False,True,True
144047.jpg,144047.jpg,-82.42897166,35.62004923539678,-82.42897166,35.62004923539678,Unknown,Occupied,Occupied,Occupied,Occupied,Occupied,True,False,False
144183.jpg,144183.jpg,-82.40064583,35.59900259800309,-82.40064583,35.59900259800309,Occupied,Unknown,Occupied,Occupied,Occupied,Occupied,True,False,False
144311.jpg,144311.jpg,-82.4005498,35.59888691664049,-82.4005498,35.59888691664049,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,False,False,False
144824.jpg,144824.jpg,-82.38927576,35.60124386749171,-82.38927576,35.60124386749171,Occupied,Unknown,Occupied,Occupied,Occupied,Occupied,True,False,False
145250.jpg,145250.jpg,-82.42857531,35.618193377971984,-82.42857531,35.618193377971984,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,False,False,False
146318.jpg,146318.jpg,-82.39533969,35.601453982224115,-82.39533969,35.601453982224115,Occupied,Unknown,Occupied,Occupied,Occupied,Occupied,True,False,False
147294.jpg,147294.jpg,-82.4232153,35.615641361093914,-82.4232153,35.615641361093914,Unknown,Occupied,Occupied,Occupied,Occupied,Occupied,True,False,False
147475.jpg,147475.jpg,-82.39537572,35.601590664187604,-82.39537572,35.601590664187604,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,False,False,False
147689.jpg,147689.jpg,-82.39919247,35.599341769635465,-82.39919247,35.599341769635465,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,False,False,False
148067.jpg,148067.jpg,-82.31543559,35.62370847696406,-82.31543559,35.62370847696406,Unknown,Not Occupied,Occupied,Not Occupied,Not Occupied,Not Occupied,True,True,False
148175.jpg,148175.jpg,-82.31715807,35.62753085,-82.31715807,35.62753085,Unknown,Occupied,Occupied,Occupied,Occupied,Occupied,True,False,False
149022.jpg,149022.jpg,-82.37870556,35.60654727158043,-82.37870556,35.60654727158043,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,False,False,False
149157.jpg,149157.jpg,-82.31594478,35.62427052417766,-82.31594478,35.62427052417766,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,False,False,False
149744.jpg,149744.jpg,-82.42320285,35.61805676272859,-82.42320285,35.61805676272859,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,False,False,False
149924.jpg,149924.jpg,-82.39421354,35.60210307898585,-82.39421354,35.60210307898585,Not Occupied,Occupied,Not Occupied,Occupied,Not Occupied,Occupied,True,True,True
150044.jpg,150044.jpg,-82.31624859,35.62475049749785,-82.31624859,35.62475049749785,Not Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,True,False,False
150399.jpg,150399.jpg,-82.40555499,35.60397558872464,-82.40555499,35.60397558872464,Unknown,Unknown,Occupied,Occupied,Occupied,Occupied,False,False,False
150906.jpg,150906.jpg,-82.3155751,35.62771157958793,-82.3155751,35.62771157958793,Occupied,Not Occupied,Occupied,Occupied,Occupied,Occupied,True,False,False
151086.jpg,151086.jpg,-82.39804196,35.60114459979064,-82.39804196,35.60114459979064,Not Occupied,Unknown,Not Occupied,Occupied,Not Occupied,Occupied,True,True,True
151448.jpg,151448.jpg,-82.39972308,35.59784177989071,-82.39972308,35.59784177989071,Not Occupied,Unknown,Not Occupied,Occupied,Not Occupied,Occupied,True,True,True
151982.jpg,151982.jpg,-82.42819106,35.61676362048101,-82.42819106,35.61676362048101,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,False,False,False
152265.jpg,152265.jpg,-82.42832861,35.61728344542269,-82.42832861,35.61728344542269,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,False,False,False
152545.jpg,152545.jpg,-82.37770613,35.60487871475062,-82.37770613,35.60487871475062,Occupied,Unknown,Occupied,Not Occupied,Occupied,Not Occupied,True,True,True
152820.jpg,152820.jpg,-82.38906901,35.60408607143451,-82.38906901,35.60408607143451,Not Occupied,Not Occupied,Not Occupied,Not Occupied,Not Occupied,Occupied,False,False,True
152935.jpg,152935.jpg,-82.39418237,35.60121488070954,-82.39418237,35.60121488070954,Unknown,Unknown,Occupied,Occupied,Occupied,Occupied,False,False,False
152935.jpg,152935.jpg,-82.39418237,35.60121488070954,-82.39418237,35.60121488070954,Unknown,Unknown,Not Occupied,Occupied,Occupied,Occupied,False,True,False
154676.jpg,154676.jpg,-82.38541015,35.59931527295129,-82.38541015,35.59931527295129,Unknown,Unknown,Occupied,Occupied,Occupied,Occupied,False,False,False
155058.jpg,155058.jpg,-82.39115877,35.602787186826646,-82.39115877,35.602787186826646,Unknown,Unknown,Occupied,Occupied,Occupied,Occupied,False,False,False
155361.jpg,155361.jpg,-82.31587875,35.62467615370197,-82.31587875,35.62467615370197,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,False,False,False
155498.jpg,155498.jpg,-82.38730228,35.60396023906129,-82.38730228,35.60396023906129,Unknown,Unknown,Occupied,Occupied,Occupied,Occupied,False,False,False
156897.jpg,156897.jpg,-82.38529136,35.59937727483666,-82.38529136,35.59937727483666,Occupied,Unknown,Occupied,Occupied,Occupied,Occupied,True,False,False
157084.jpg,157084.jpg,-82.37751823,35.60333945551519,-82.37751823,35.60333945551519,Not Occupied,Occupied,Not Occupied,Occupied,Not Occupied,Occupied,True,True,True
157497.jpg,157497.jpg,-82.37813468,35.60622082513455,-82.37813468,35.60622082513455,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,False,False,False
157655.jpg,157655.jpg,-82.39183369,35.60291117810819,-82.39183369,35.60291117810819,Unknown,Occupied,Occupied,Occupied,Occupied,Occupied,True,False,False
158499.jpg,158499.jpg,-82.42916713,35.617502726081185,-82.42916713,35.617502726081185,Occupied,Unknown,Occupied,Occupied,Occupied,Occupied,True,False,False
158619.jpg,158619.jpg,-82.39992052,35.60018757709346,-82.39992052,35.60018757709346,Not Occupied,Unknown,Not Occupied,Occupied,Not Occupied,Occupied,True,True,True
158770.jpg,158770.jpg,-82.37782346,35.60527191313985,-82.37782346,35.60527191313985,Not Occupied,Occupied,Not Occupied,Occupied,Not Occupied,Occupied,True,True,True
158800.jpg,158800.jpg,-82.39355362,35.60120561242417,-82.39355362,35.60120561242417,Occupied,Unknown,Occupied,Occupied,Occupied,Occupied,True,False,False
158800.jpg,158800.jpg,-82.39355362,35.60120561242417,-82.39355362,35.60120561242417,Occupied,Unknown,Occupied,Occupied,Occupied,Occupied,True,False,False
159002.jpg,159002.jpg,-82.42739797,35.61680208387421,-82.42739797,35.61680208387421,Unknown,Unknown,Occupied,Occupied,Occupied,Occupied,False,False,False
159528.jpg,159528.jpg,-82.39141141,35.60282316759563,-82.39141141,35.60282316759563,Unknown,Unknown,Occupied,Occupied,Occupied,Occupied,False,False,False
160278.jpg,160278.jpg,-82.31685896,35.62947542507822,-82.31685896,35.62947542507822,Unknown,Unknown,Occupied,Occupied,Occupied,Occupied,False,False,False
160411.jpg,160411.jpg,-82.42905487,35.61692517282217,-82.42905487,35.61692517282217,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,False,False,False
160420.jpg,160420.jpg,-82.42329548,35.61504678805264,-82.42329548,35.61504678805264,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,False,False,False
160502.jpg,160502.jpg,-82.42726641,35.616615203653694,-82.42726641,35.616615203653694,Unknown,Occupied,Occupied,Occupied,Occupied,Occupied,True,False,False
160713.jpg,160713.jpg,-82.42372685,35.618671557666296,-82.42372685,35.618671557666296,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,False,False,False
160742.jpg,160742.jpg,-82.39421527,35.60253205228996,-82.39421527,35.60253205228996,Occupied,Unknown,Not Occupied,Occupied,Not Occupied,Occupied,True,True,True
161948.jpg,161948.jpg,-82.39232434,35.60089496656171,-82.39232434,35.60089496656171,Occupied,Unknown,Occupied,Occupied,Occupied,Occupied,True,False,False
161948.jpg,161948.jpg,-82.39232434,35.60089496656171,-82.39232434,35.60089496656171,Unknown,Unknown,Occupied,Occupied,Occupied,Occupied,False,False,False
162005.jpg,162005.jpg,-82.37776033,35.60403018194462,-82.37776033,35.60403018194462,Occupied,Unknown,Occupied,Occupied,Occupied,Occupied,True,False,False
162222.jpg,162222.jpg,-82.37731596,35.60379963421267,-82.37731596,35.60379963421267,Not Occupied,Not Occupied,Occupied,Not Occupied,Not Occupied,Not Occupied,False,True,False
162566.jpg,162566.jpg,-82.39494609,35.60160756166111,-82.39494609,35.60160756166111,Not Occupied,Occupied,Not Occupied,Occupied,Not Occupied,Occupied,True,True,True
162957.jpg,162957.jpg,-82.31472067,35.62654033558374,-82.31472067,35.62654033558374,Unknown,Unknown,Occupied,Occupied,Occupied,Occupied,False,False,False
163649.jpg,163649.jpg,-82.3943842,35.601223673683045,-82.3943842,35.601223673683045,Occupied,Unknown,Occupied,Occupied,Occupied,Occupied,True,False,False
163649.jpg,163649.jpg,-82.3943842,35.601223673683045,-82.3943842,35.601223673683045,Occupied,Unknown,Occupied,Occupied,Occupied,Occupied,True,False,False
163888.jpg,163888.jpg,-82.39136355,35.60248843673317,-82.39136355,35.60248843673317,Unknown,Occupied,Occupied,Occupied,Occupied,Occupied,True,False,False
163928.jpg,163928.jpg,-82.31886217,35.626852424565264,-82.31886217,35.626852424565264,Unknown,Unknown,Occupied,Occupied,Occupied,Occupied,False,False,False
164129.jpg,164129.jpg,-82.37797039,35.60466308362222,-82.37797039,35.60466308362222,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,False,False,False
164401.jpg,164401.jpg,-82.39259022,35.603076082481564,-82.39259022,35.603076082481564,Unknown,Unknown,Occupied,Occupied,Occupied,Occupied,False,False,False
164446.jpg,164446.jpg,-82.40012819,35.60012956950104,-82.40012819,35.60012956950104,Not Occupied,Not Occupied,Occupied,Occupied,Occupied,Occupied,False,False,False
165018.jpg,165018.jpg,-82.3178473,35.62449336662513,-82.3178473,35.62449336662513,Not Occupied,Not Occupied,Occupied,Not Occupied,Occupied,Not Occupied,False,True,True
165018.jpg,165018.jpg,-82.3178473,35.62449336662513,-82.3178473,35.62449336662513,Not Occupied,Not Occupied,Occupied,Not Occupied,Occupied,Not Occupied,False,True,True
165071.jpg,165071.jpg,-82.38576256,35.60408168191817,-82.38576256,35.60408168191817,Unknown,Occupied,Occupied,Occupied,Occupied,Occupied,True,False,False
165531.jpg,165531.jpg,-82.40223473,35.60220414868392,-82.40223473,35.60220414868392,Unknown,Occupied,Occupied,Occupied,Occupied,Occupied,True,False,False
165531.jpg,165531.jpg,-82.40223473,35.60220414868392,-82.40223473,35.60220414868392,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,False,False,False
165931.jpg,165931.jpg,-82.4235131,35.61373063,-82.4235131,35.61373063,Unknown,Occupied,Occupied,Occupied,Occupied,Occupied,True,False,False
166048.jpg,166048.jpg,-82.38700988,35.604246018716175,-82.38700988,35.604246018716175,Occupied,Not Occupied,Occupied,Occupied,Occupied,Occupied,True,False,False
166169.jpg,166169.jpg,-82.39931291,35.59924248406853,-82.39931291,35.59924248406853,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,False,False,False
166584.jpg,166584.jpg,-82.31687677,35.62919528535468,-82.31687677,35.62919528535468,Unknown,Unknown,Occupied,Occupied,Occupied,Occupied,False,False,False
166671.jpg,166671.jpg,-82.31576005,35.62709081927872,-82.31576005,35.62709081927872,Unknown,Unknown,Occupied,Occupied,Occupied,Occupied,False,False,False
166753.jpg,166753.jpg,-82.40594632,35.601779404071614,-82.40594632,35.601779404071614,Unknown,Occupied,Occupied,Occupied,Occupied,Occupied,True,False,False
167154.jpg,167154.jpg,-82.3169818,35.618886431700766,-82.3169818,35.618886431700766,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,False,False,False
167852.jpg,167852.jpg,-82.38742228,35.60430305156375,-82.38742228,35.60430305156375,Unknown,Unknown,Occupied,Occupied,Occupied,Occupied,False,False,False
168152.jpg,168152.jpg,-82.3966477,35.59921378167427,-82.3966477,35.59921378167427,Occupied,Unknown,Occupied,Occupied,Occupied,Occupied,True,False,False
168492.jpg,168492.jpg,-82.31736066,35.62672337289218,-82.31736066,35.62672337289218,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,False,False,False
168595.jpg,168595.jpg,-82.39522671,35.60264465745638,-82.39522671,35.60264465745638,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,False,False,False
168595.jpg,168595.jpg,-82.39522671,35.60264465745638,-82.39522671,35.60264465745638,Unknown,Occupied,Occupied,Occupied,Occupied,Occupied,True,False,False
168977.jpg,168977.jpg,-82.40036982,35.60042997214697,-82.40036982,35.60042997214697,Unknown,Occupied,Occupied,Not Occupied,Occupied,Occupied,True,True,False
169073.jpg,169073.jpg,-82.39375275,35.60120944811236,-82.39375275,35.60120944811236,Occupied,Unknown,Occupied,Occupied,Occupied,Occupied,True,False,False
169073.jpg,169073.jpg,-82.39375275,35.60120944811236,-82.39375275,35.60120944811236,Occupied,Unknown,Occupied,Occupied,Occupied,Occupied,True,False,False
169394.jpg,169394.jpg,-82.37789797,35.60549603948766,-82.37789797,35.60549603948766,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,False,False,False
169604.jpg,169604.jpg,-82.42322114,35.61600439073398,-82.42322114,35.61600439073398,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,False,False,False
169720.jpg,169720.jpg,-82.31795665,35.62490205202293,-82.31795665,35.62490205202293,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,False,False,False
169720.jpg,169720.jpg,-82.31795665,35.62490205202293,-82.31795665,35.62490205202293,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,False,False,False
169865.jpg,169865.jpg,-82.42373961,35.617312745767755,-82.42373961,35.617312745767755,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,False,False,False
169908.jpg,169908.jpg,-82.38916893,35.59978748708472,-82.38916893,35.59978748708472,Occupied,Unknown,Occupied,Occupied,Occupied,Occupied,True,False,False
169940.jpg,169940.jpg,-82.39027206,35.60124343262776,-82.39027206,35.60124343262776,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,False,False,False
171148.jpg,171148.jpg,-82.39064621,35.6004676,-82.39064621,35.6004676,Occupied,Unknown,Occupied,Occupied,Occupied,Occupied,True,False,False
171521.jpg,171521.jpg,-82.42904232,35.61757955458372,-82.42904232,35.61757955458372,Unknown,Occupied,Occupied,Occupied,Occupied,Occupied,True,False,False
171600.jpg,171600.jpg,-82.31881686,35.627336378945394,-82.31881686,35.627336378945394,Occupied,Unknown,Occupied,Occupied,Occupied,Occupied,True,False,False
171693.jpg,171693.jpg,-82.31724295,35.62704434416805,-82.31724295,35.62704434416805,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,False,False,False
171973.jpg,171973.jpg,-82.31468737,35.62640142236381,-82.31468737,35.62640142236381,Occupied,Unknown,Occupied,Occupied,Occupied,Occupied,True,False,False
172372.jpg,172372.jpg,-82.39123613,35.60247970682853,-82.39123613,35.60247970682853,Unknown,Unknown,Occupied,Occupied,Occupied,Occupied,False,False,False
173341.jpg,173341.jpg,-82.4073472,35.60339511359747,-82.4073472,35.60339511359747,Not Occupied,Not Occupied,Not Occupied,Not Occupied,Not Occupied,Not Occupied,False,False,False
173772.jpg,173772.jpg,-82.42819099,35.61713820968239,-82.42819099,35.61713820968239,Occupied,Unknown,Occupied,Not Occupied,Occupied,Not Occupied,True,True,True
174001.jpg,174001.jpg,-82.3912744,35.60111397784787,-82.3912744,35.60111397784787,Unknown,Unknown,Occupied,Occupied,Occupied,Occupied,False,False,False
174001.jpg,174001.jpg,-82.3912744,35.60111397784787,-82.3912744,35.60111397784787,Unknown,Unknown,Occupied,Occupied,Occupied,Occupied,False,False,False
174299.jpg,174299.jpg,-82.40590935,35.60438081043077,-82.40590935,35.60438081043077,Unknown,Unknown,Occupied,Occupied,Occupied,Occupied,False,False,False
175251.jpg,175251.jpg,-82.31681469,35.62852456754059,-82.31681469,35.62852456754059,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,False,False,False
175679.jpg,175679.jpg,-82.31745956,35.62429273027258,-82.31745956,35.62429273027258,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,False,False,False
176321.jpg,176321.jpg,-82.39995993,35.59905367431428,-82.39995993,35.59905367431428,Occupied,Unknown,Occupied,Occupied,Occupied,Occupied,True,False,False
176345.jpg,176345.jpg,-82.31705281,35.62642158059647,-82.31705281,35.62642158059647,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,False,False,False
176547.jpg,176547.jpg,-82.39298867,35.602348164474385,-82.39298867,35.602348164474385,Not Occupied,Unknown,Not Occupied,Occupied,Not Occupied,Occupied,True,True,True
176568.jpg,176568.jpg,-82.39178179,35.60290289393676,-82.39178179,35.60290289393676,Unknown,Unknown,Occupied,Occupied,Occupied,Occupied,False,False,False
176898.jpg,176898.jpg,-82.39188476,35.60291861382504,-82.39188476,35.60291861382504,Unknown,Occupied,Occupied,Occupied,Occupied,Occupied,True,False,False
177155.jpg,177155.jpg,-82.38941849,35.600765253976505,-82.38941849,35.600765253976505,Occupied,Unknown,Occupied,Occupied,Occupied,Occupied,True,False,False
177883.jpg,177883.jpg,-82.3876757,35.60393844935566,-82.3876757,35.60393844935566,Unknown,Not Occupied,Occupied,Occupied,Occupied,Occupied,True,False,False
177888.jpg,177888.jpg,-82.39955607,35.60102507740134,-82.39955607,35.60102507740134,Occupied,Unknown,Occupied,Occupied,Occupied,Not Occupied,True,False,True
179369.jpg,179369.jpg,-82.39966739,35.597936748061414,-82.39966739,35.597936748061414,Occupied,Unknown,Occupied,Occupied,Occupied,Occupied,True,False,False
179387.jpg,179387.jpg,-82.39074333,35.60073229365518,-82.39074333,35.60073229365518,Occupied,Occupied,Occupied,Not Occupied,Occupied,Occupied,False,True,False
179524.jpg,179524.jpg,-82.3919349,35.600999792544215,-82.3919349,35.600999792544215,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,False,False,False
179524.jpg,179524.jpg,-82.3919349,35.600999792544215,-82.3919349,35.600999792544215,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,False,False,False
179574.jpg,179574.jpg,-82.40023831,35.59923493658801,-82.40023831,35.59923493658801,Unknown,Occupied,Occupied,Occupied,Occupied,Occupied,True,False,False
180345.jpg,180345.jpg,-82.39726522,35.60033486789225,-82.39726522,35.60033486789225,Occupied,Unknown,Occupied,Occupied,Occupied,Occupied,True,False,False
180354.jpg,180354.jpg,-82.40599733,35.60386046,-82.40599733,35.60386046,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,False,False,False
180445.jpg,180445.jpg,-82.31522423,35.626418078279634,-82.31522423,35.626418078279634,Occupied,Unknown,Occupied,Occupied,Occupied,Occupied,True,False,False
181154.jpg,181154.jpg,-82.39439244,35.60263363679428,-82.39439244,35.60263363679428,Not Occupied,Occupied,Not Occupied,Occupied,Not Occupied,Occupied,True,True,True
181699.jpg,181699.jpg,-82.39542567,35.60256065377419,-82.39542567,35.60256065377419,Not Occupied,Unknown,Not Occupied,Occupied,Not Occupied,Occupied,True,True,True
181699.jpg,181699.jpg,-82.39542567,35.60256065377419,-82.39542567,35.60256065377419,Not Occupied,Unknown,Not Occupied,Occupied,Not Occupied,Occupied,True,True,True
182026.jpg,182026.jpg,-82.31806637,35.62580885846715,-82.31806637,35.62580885846715,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,False,False,False
182113.jpg,182113.jpg,-82.41275367,35.60042829224195,-82.41275367,35.60042829224195,Occupied,Unknown,Occupied,Occupied,Occupied,Occupied,True,False,False
182570.jpg,182570.jpg,-82.38963958,35.60151608421054,-82.38963958,35.60151608421054,Occupied,Unknown,Occupied,Occupied,Occupied,Occupied,True,False,False
183335.jpg,183335.jpg,-82.31549874,35.62372595,-82.31549874,35.62372595,Occupied,Not Occupied,Occupied,Occupied,Occupied,Occupied,True,False,False
183433.jpg,183433.jpg,-82.31775903,35.62545935365055,-82.31775903,35.62545935365055,Occupied,Unknown,Occupied,Occupied,Occupied,Occupied,True,False,False
183433.jpg,183433.jpg,-82.31775903,35.62545935365055,-82.31775903,35.62545935365055,Occupied,Unknown,Occupied,Occupied,Occupied,Occupied,True,False,False
183651.jpg,183651.jpg,-82.3177167,35.62989885085245,-82.3177167,35.62989885085245,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,False,False,False
183731.jpg,183731.jpg,-82.40537777,35.59938858,-82.40537777,35.59938858,Occupied,Unknown,Occupied,Occupied,Occupied,Occupied,True,False,False
183731.jpg,183731.jpg,-82.40537777,35.59938858,-82.40537777,35.59938858,Occupied,Unknown,Occupied,Occupied,Occupied,Occupied,True,False,False
184652.jpg,184652.jpg,-82.41100801,35.59897541667773,-82.41100801,35.59897541667773,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,False,False,False
